service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
feed_1_10421_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_10416_temporally_filtered_0,0,0,0,0,0,0,1,20161212,20161127
feed_1_9621_temporally_filtered_0,1,1,1,1,1,0,0,20170102,20161216
feed_1_10409_temporally_filtered_0,1,1,1,1,1,1,1,20161217,20161218
feed_1_10410_temporally_filtered_0,1,1,1,1,1,1,1,20161218,20161219
feed_1_10431_temporally_filtered_0,0,0,0,0,0,1,1,20170417,20161218
feed_1_10430_temporally_filtered_0,0,0,0,0,0,1,1,20170417,20161218
feed_1_10451_temporally_filtered_0,1,1,1,1,1,1,1,20161219,20161218
feed_1_10426_temporally_filtered_0,0,0,0,0,0,1,1,20170327,20161218
feed_1_10425_temporally_filtered_0,0,0,0,0,0,1,1,20170327,20161218
feed_1_10449_temporally_filtered_0,1,0,0,0,0,0,1,20170213,20161219
feed_1_10450_temporally_filtered_0,0,0,0,0,0,1,0,20170213,20161218
feed_1_9928_temporally_filtered_0,0,0,0,0,0,1,0,20161217,20161217
feed_1_10412_temporally_filtered_0,0,0,0,0,0,1,1,20170102,20161218
feed_1_9833_temporally_filtered_0,1,1,1,1,1,0,0,20161212,20161216
feed_1_10432_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_10435_temporally_filtered_0,1,1,1,1,1,0,0,20161212,20161216
feed_1_10434_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9720_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_10211_temporally_filtered_0,0,0,0,0,0,1,0,20161217,20161217
feed_1_10448_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_10441_temporally_filtered_0,1,1,1,1,1,1,0,20161212,20161217
feed_1_10459_temporally_filtered_0,0,0,0,0,0,1,0,20161217,20161217
feed_1_10455_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_10461_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_10456_temporally_filtered_0,0,0,0,0,0,0,1,20161218,20161218
feed_1_10464_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_10463_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_10465_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_10466_temporally_filtered_0,1,1,1,1,1,1,0,20170102,20161217
feed_1_10462_temporally_filtered_0,1,1,1,1,1,1,0,20161212,20161217
feed_1_10458_temporally_filtered_0,1,1,1,1,1,0,0,20170102,20161216
feed_1_10454_temporally_filtered_0,0,0,0,0,0,0,1,20161218,20161218
feed_1_10460_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_10447_temporally_filtered_0,0,0,0,0,0,1,0,20161217,20161217
feed_1_10446_temporally_filtered_0,0,1,1,1,1,1,0,20161213,20161216
feed_1_10445_temporally_filtered_0,1,1,1,1,1,1,0,20161213,20161217
feed_1_9914_temporally_filtered_0,1,1,1,1,1,0,0,20161212,20161216
feed_1_10411_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_10408_temporally_filtered_0,1,1,1,1,1,1,1,20161217,20161218
feed_1_10420_temporally_filtered_0,1,0,0,0,0,1,1,20170424,20161218
feed_1_10442_temporally_filtered_0,1,1,1,1,1,0,0,20161212,20161216
feed_1_9610_temporally_filtered_0,0,0,0,0,0,0,1,20161218,20161218
feed_1_10428_temporally_filtered_0,0,0,0,0,0,1,1,20170327,20161218
feed_1_10427_temporally_filtered_0,0,0,0,0,0,1,1,20170213,20161218
feed_1_10429_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_10423_temporally_filtered_0,1,1,1,1,1,0,0,20170102,20161212
feed_1_10403_temporally_filtered_0,0,1,1,1,1,1,0,20161213,20161217
feed_1_10406_temporally_filtered_0,1,1,1,1,1,0,0,20161212,20161216
feed_1_10749_temporally_filtered_0,0,1,1,1,1,1,0,20161213,20161217
feed_1_10753_temporally_filtered_0,1,1,1,1,1,0,0,20161212,20161216
feed_1_10752_temporally_filtered_0,0,1,1,1,1,1,0,20161213,20161217
feed_1_10751_temporally_filtered_0,1,0,0,0,0,0,0,20161219,20161219
feed_1_9775_temporally_filtered_0,0,1,1,1,1,0,0,20161213,20161216
feed_1_9705_temporally_filtered_0,0,0,0,0,1,0,0,20161216,20161216
feed_1_9717_temporally_filtered_0,1,1,1,1,0,0,0,20161212,20161215
feed_1_9777_temporally_filtered_0,0,0,0,0,0,1,0,20161217,20161217
feed_1_9780_temporally_filtered_0,0,1,1,1,0,0,0,20161213,20161215
feed_1_5005_temporally_filtered_0,1,1,1,1,1,1,0,20161212,20161217
feed_1_5003_temporally_filtered_0,0,0,0,0,0,0,1,20161218,20161218
feed_1_4994_temporally_filtered_0,0,0,0,0,1,1,1,20161216,20161218
feed_1_4995_temporally_filtered_0,0,0,0,0,0,1,0,20161217,20161217
feed_1_4992_temporally_filtered_0,0,0,0,0,1,1,0,20161216,20161217
feed_1_5006_temporally_filtered_0,0,0,0,0,0,0,1,20161218,20161218
feed_1_5000_temporally_filtered_0,0,0,0,0,0,0,1,20161218,20161218
feed_1_9779_temporally_filtered_0,1,1,1,1,0,0,0,20161212,20161215
feed_1_10102_temporally_filtered_0,0,1,1,1,1,1,0,20161213,20161211
feed_1_10103_temporally_filtered_0,0,1,1,1,1,1,0,20161213,20161219
feed_1_10105_temporally_filtered_0,1,1,1,1,1,0,0,20161212,20161216
feed_1_10106_temporally_filtered_0,0,1,1,1,1,1,0,20161213,20161211
feed_1_10477_temporally_filtered_0,0,1,1,1,1,1,0,20161217,20161217
feed_1_9643_temporally_filtered_0,1,1,1,1,1,1,0,20161212,20161217
feed_1_10232_temporally_filtered_0,1,1,1,1,1,0,0,20161212,20161216
feed_1_11350_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_11333_temporally_filtered_0,1,1,1,1,1,0,0,20161212,20161216
feed_1_11348_temporally_filtered_0,1,1,1,1,1,1,1,20170102,20161218
feed_1_11341_temporally_filtered_0,1,1,1,1,1,1,1,20170102,20161218
feed_1_11339_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_11340_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_11357_temporally_filtered_0,0,1,1,1,0,0,0,20161213,20161215
feed_1_11356_temporally_filtered_0,1,1,1,1,1,0,0,20170102,20161216
feed_1_11345_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_11362_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_11360_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_11334_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_11359_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_11361_temporally_filtered_0,1,1,1,1,1,0,0,20170102,20161216
feed_1_11346_temporally_filtered_0,1,1,1,1,1,1,1,20161213,20161219
feed_1_11351_temporally_filtered_0,1,1,1,1,1,1,1,20161213,20161219
feed_1_11364_temporally_filtered_0,1,1,1,1,1,1,1,20170102,20161218
feed_1_11353_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_11366_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_11365_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_11352_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_10061_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_10064_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_10062_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9628_temporally_filtered_0,1,1,1,1,1,1,0,20161212,20161217
feed_1_10063_temporally_filtered_0,0,0,0,0,0,0,1,20161218,20161218
feed_1_10052_temporally_filtered_0,0,0,0,0,0,1,0,20161217,20161217
feed_1_10088_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_10091_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_10089_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_10090_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_10082_temporally_filtered_0,0,0,0,0,1,1,1,20170116,20161218
feed_1_10078_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_10083_temporally_filtered_0,1,1,1,1,1,1,1,20170213,20161219
feed_1_10085_temporally_filtered_0,1,1,1,1,1,1,1,20161213,20161219
feed_1_10013_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_10015_temporally_filtered_0,1,1,1,1,1,1,1,20161213,20161219
feed_1_10014_temporally_filtered_0,1,0,0,0,0,0,1,20170116,20161219
feed_1_10022_temporally_filtered_0,1,1,1,1,1,1,1,20170227,20161218
feed_1_10035_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_10033_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_10036_temporally_filtered_0,1,1,1,1,1,0,1,20161212,20161127
feed_1_10032_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_10038_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_10047_temporally_filtered_0,1,1,1,1,1,1,1,20170320,20161218
feed_1_10049_temporally_filtered_0,1,1,1,1,1,1,1,20170102,20161218
feed_1_10043_temporally_filtered_0,1,1,1,1,1,1,1,20170320,20161218
feed_1_10045_temporally_filtered_0,1,0,0,0,0,0,1,20161218,20161218
feed_1_10042_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9998_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_9999_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_10000_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_10006_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_10007_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_10008_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_10009_temporally_filtered_0,1,1,1,1,1,0,0,20161212,20161216
feed_1_10012_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_10010_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_10003_temporally_filtered_0,1,1,1,1,1,1,1,20161213,20161219
feed_1_10002_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_10005_temporally_filtered_0,1,1,1,1,1,1,1,20161213,20161219
feed_1_10056_temporally_filtered_0,1,0,0,0,0,0,1,20170109,20161219
feed_1_10055_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_10053_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_10057_temporally_filtered_0,1,1,1,1,1,0,0,20170213,20161219
feed_1_10058_temporally_filtered_0,1,0,0,0,0,0,1,20170116,20161219
feed_1_10054_temporally_filtered_0,0,1,1,1,1,0,0,20170116,20161216
feed_1_10060_temporally_filtered_0,1,1,1,1,1,0,0,20170213,20161216
feed_1_10050_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_10027_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_10023_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_10025_temporally_filtered_0,1,1,1,1,1,1,1,20170102,20161218
feed_1_10028_temporally_filtered_0,1,1,1,1,1,0,1,20161212,20161127
feed_1_10034_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_10092_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_10093_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_10094_temporally_filtered_0,1,1,1,1,1,1,1,20161213,20161219
feed_1_10096_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_10095_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9598_temporally_filtered_0,1,1,1,1,1,0,0,20170102,20161216
feed_1_9615_temporally_filtered_0,1,1,1,1,1,0,0,20170102,20161216
feed_1_9715_temporally_filtered_0,1,0,0,0,0,0,0,20161219,20161219
feed_1_9714_temporally_filtered_0,1,1,1,1,0,0,0,20161212,20161215
feed_1_9713_temporally_filtered_0,1,1,1,1,1,0,0,20170102,20161216
feed_1_9713_temporally_filtered_1,1,1,1,1,1,0,0,20170102,20161219
feed_1_9749_temporally_filtered_0,1,1,1,1,0,0,1,20170102,20161218
feed_1_9750_temporally_filtered_0,1,1,1,1,1,0,0,20170109,20161219
feed_1_9668_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9672_temporally_filtered_0,0,0,0,0,0,0,1,20170403,20161218
feed_1_9586_temporally_filtered_0,0,0,0,0,0,0,1,20161218,20161218
feed_1_9673_temporally_filtered_0,1,0,0,0,0,0,0,20170403,20161219
feed_1_9699_temporally_filtered_0,0,0,0,0,0,0,1,20170102,20161218
feed_1_9704_temporally_filtered_0,1,0,0,0,0,0,0,20170109,20161219
feed_1_9703_temporally_filtered_0,1,0,0,0,0,0,0,20161218,20161127
feed_1_9716_temporally_filtered_0,1,1,1,1,1,1,0,20161212,20161217
feed_1_9746_temporally_filtered_0,0,0,0,0,1,1,0,20161212,20161218
feed_1_9594_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_9593_temporally_filtered_0,1,1,1,1,1,1,0,20161212,20161217
feed_1_9595_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_9592_temporally_filtered_0,0,0,0,0,1,1,0,20161212,20161218
feed_1_9596_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9607_temporally_filtered_0,0,0,0,0,0,1,0,20161217,20161217
feed_1_9606_temporally_filtered_0,0,0,0,0,0,0,1,20161218,20161218
feed_1_9608_temporally_filtered_0,0,0,0,0,0,1,0,20161217,20161217
feed_1_9609_temporally_filtered_0,0,0,0,0,0,0,1,20161218,20161218
feed_1_9597_temporally_filtered_0,0,0,0,0,1,1,0,20161212,20161217
feed_1_9599_temporally_filtered_0,0,0,0,0,0,1,0,20161217,20161217
feed_1_9600_temporally_filtered_0,0,0,0,0,1,1,0,20161212,20161218
feed_1_9604_temporally_filtered_0,0,1,1,1,1,1,0,20161212,20161127
feed_1_9603_temporally_filtered_0,0,0,0,0,0,1,0,20161226,20161218
feed_1_9652_temporally_filtered_0,0,0,0,0,0,1,0,20161217,20161217
feed_1_9587_temporally_filtered_0,0,0,0,0,0,0,1,20161218,20161218
feed_1_9584_temporally_filtered_0,0,0,0,0,0,1,0,20170102,20161217
feed_1_9724_temporally_filtered_0,0,0,0,0,0,0,1,20161218,20161218
feed_1_9729_temporally_filtered_0,1,1,1,1,0,0,1,20170102,20161218
feed_1_9726_temporally_filtered_0,0,0,0,0,0,1,0,20161217,20161217
feed_1_9727_temporally_filtered_0,1,1,1,1,0,0,1,20170102,20161218
feed_1_9613_temporally_filtered_0,1,1,1,1,1,0,0,20170102,20161216
feed_1_9675_temporally_filtered_0,1,1,1,1,1,1,1,20161217,20161211
feed_1_9678_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_9677_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_9671_temporally_filtered_0,0,0,0,0,0,1,1,20170102,20161218
feed_1_9674_temporally_filtered_0,0,0,0,0,1,1,0,20161217,20161211
feed_1_9679_temporally_filtered_0,0,0,0,0,0,1,0,20170313,20161217
feed_1_9669_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9649_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9670_temporally_filtered_0,1,1,1,1,1,1,1,20161217,20161211
feed_1_9767_temporally_filtered_0,0,0,0,0,0,0,1,20161218,20161218
feed_1_9655_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9620_temporally_filtered_0,1,1,1,1,1,1,0,20161212,20161217
feed_1_9654_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_9617_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9618_temporally_filtered_0,1,1,1,1,1,1,0,20161212,20161217
feed_1_9657_temporally_filtered_0,0,0,0,0,0,1,0,20170130,20161217
feed_1_9653_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9619_temporally_filtered_0,0,0,0,0,0,0,1,20161218,20161218
feed_1_9770_temporally_filtered_0,1,1,1,1,0,0,1,20170102,20161218
feed_1_9769_temporally_filtered_0,1,1,1,1,0,0,1,20161212,20161218
feed_1_9762_temporally_filtered_0,1,1,1,1,0,0,1,20170102,20161218
feed_1_9692_temporally_filtered_0,1,1,1,1,1,1,0,20161212,20161217
feed_1_9691_temporally_filtered_0,0,0,0,0,0,0,1,20161218,20161218
feed_1_9686_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9696_temporally_filtered_0,0,0,0,0,1,1,0,20161217,20161217
feed_1_9693_temporally_filtered_0,0,0,0,0,0,1,0,20161217,20161217
feed_1_9694_temporally_filtered_0,0,0,0,0,0,1,0,20161217,20161217
feed_1_9687_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_9688_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9683_temporally_filtered_0,0,0,0,0,0,1,0,20161217,20161217
feed_1_9680_temporally_filtered_0,0,0,0,0,0,1,0,20161217,20161217
feed_1_9684_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9685_temporally_filtered_0,1,1,1,1,1,1,1,20161217,20161218
feed_1_9689_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9642_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9760_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_9753_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9751_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9752_temporally_filtered_0,1,1,1,1,1,1,0,20161212,20161217
feed_1_9759_temporally_filtered_0,1,1,1,1,1,1,0,20161212,20161217
feed_1_9766_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9765_temporally_filtered_0,1,1,1,1,1,1,1,20161217,20161127
feed_1_9732_temporally_filtered_0,1,1,1,1,0,0,1,20170102,20161218
feed_1_9651_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_9740_temporally_filtered_0,0,0,0,0,0,0,1,20170109,20161218
feed_1_9739_temporally_filtered_0,1,1,1,1,1,0,0,20170102,20161216
feed_1_9664_temporally_filtered_0,0,0,0,0,0,0,1,20170313,20161218
feed_1_9665_temporally_filtered_0,0,0,0,0,0,1,0,20161217,20161217
feed_1_9662_temporally_filtered_0,0,0,0,0,0,1,0,20161216,20161217
feed_1_9761_temporally_filtered_0,1,1,1,1,1,0,0,20161213,20161219
feed_1_9764_temporally_filtered_0,1,1,1,1,1,0,0,20161213,20161219
feed_1_9747_temporally_filtered_0,1,1,1,1,0,0,1,20170102,20161218
feed_1_9707_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_9708_temporally_filtered_0,1,1,1,1,1,1,0,20161212,20161217
feed_1_9709_temporally_filtered_0,0,0,0,0,0,1,0,20161217,20161217
feed_1_9710_temporally_filtered_0,0,0,0,0,0,1,0,20161217,20161217
feed_1_9667_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9731_temporally_filtered_0,0,1,1,1,1,1,0,20161213,20161217
feed_1_9640_temporally_filtered_0,0,0,0,0,0,0,1,20170102,20161218
feed_1_9641_temporally_filtered_0,0,0,0,0,0,1,1,20161212,20161127
feed_1_9637_temporally_filtered_0,0,0,0,0,0,0,1,20170102,20161218
feed_1_9646_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_9645_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_9644_temporally_filtered_0,0,0,0,0,0,1,0,20161217,20161217
feed_1_9647_temporally_filtered_0,0,0,0,0,0,1,0,20161217,20161217
feed_1_9738_temporally_filtered_0,0,0,0,0,0,0,1,20170102,20161218
feed_1_9734_temporally_filtered_0,0,0,0,0,0,0,1,20161218,20161218
feed_1_9626_temporally_filtered_0,0,0,0,0,0,1,0,20161217,20161217
feed_1_9625_temporally_filtered_0,1,1,1,1,1,0,0,20161212,20161216
feed_1_9623_temporally_filtered_0,0,0,0,0,0,1,0,20161217,20161217
feed_1_9624_temporally_filtered_0,0,0,0,0,0,1,1,20170417,20161218
feed_1_9632_temporally_filtered_0,1,1,1,1,1,1,0,20161212,20161217
feed_1_9634_temporally_filtered_0,0,0,0,0,0,1,0,20161217,20161217
feed_1_9622_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_9758_temporally_filtered_0,0,0,0,0,0,1,0,20161217,20161217
feed_1_9756_temporally_filtered_0,0,0,0,0,1,1,0,20161217,20161217
feed_1_9812_temporally_filtered_0,1,1,1,1,1,0,0,20161212,20161204
feed_1_9811_temporally_filtered_0,0,0,0,0,0,1,0,20170320,20161217
feed_1_9813_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9816_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9815_temporally_filtered_0,1,1,1,1,1,0,0,20161214,20161216
feed_1_9818_temporally_filtered_0,1,1,1,1,1,1,1,20161214,20161218
feed_1_9817_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_9808_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9814_temporally_filtered_0,0,0,0,0,0,0,1,20161218,20161218
feed_1_9797_temporally_filtered_0,1,1,1,1,1,1,0,20161212,20161217
feed_1_9805_temporally_filtered_0,1,1,1,1,1,0,0,20161212,20161204
feed_1_9809_temporally_filtered_0,0,0,0,0,0,1,1,20161212,20161218
feed_1_9810_temporally_filtered_0,0,0,0,0,0,0,1,20161218,20161218
feed_1_9807_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9980_temporally_filtered_0,1,1,1,1,1,1,1,20161218,20161219
feed_1_9787_temporally_filtered_0,0,0,0,0,0,1,0,20161217,20161217
feed_1_9867_temporally_filtered_0,1,1,1,1,1,1,0,20161212,20161217
feed_1_9786_temporally_filtered_0,1,1,1,1,1,1,0,20161212,20161217
feed_1_9866_temporally_filtered_0,0,0,0,0,0,0,1,20161218,20161218
feed_1_9881_temporally_filtered_0,1,1,1,1,1,0,0,20161212,20161204
feed_1_9886_temporally_filtered_0,0,0,0,0,0,1,0,20161217,20161217
feed_1_9954_temporally_filtered_0,1,1,1,1,1,0,1,20161212,20161218
feed_1_9947_temporally_filtered_0,0,0,0,0,0,0,1,20170313,20161218
feed_1_9956_temporally_filtered_0,1,1,1,1,1,1,0,20161212,20161204
feed_1_9955_temporally_filtered_0,1,1,1,1,1,1,1,20161214,20161218
feed_1_9952_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9880_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9950_temporally_filtered_0,1,1,1,1,1,1,1,20161217,20161218
feed_1_9949_temporally_filtered_0,1,1,1,1,1,1,1,20161218,20161219
feed_1_9876_temporally_filtered_0,1,1,1,1,1,1,1,20161217,20161218
feed_1_9951_temporally_filtered_0,1,1,1,1,1,1,0,20161214,20161217
feed_1_9945_temporally_filtered_0,1,1,1,1,1,0,0,20161212,20161204
feed_1_9948_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9843_temporally_filtered_0,1,1,1,1,1,0,0,20161212,20161204
feed_1_9789_temporally_filtered_0,0,0,0,0,0,0,1,20161218,20161218
feed_1_9788_temporally_filtered_0,0,0,0,0,0,0,1,20170102,20161218
feed_1_9982_temporally_filtered_0,0,0,0,0,0,0,1,20170320,20161218
feed_1_9984_temporally_filtered_0,0,0,0,0,0,0,1,20170313,20161218
feed_1_9983_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_9918_temporally_filtered_0,1,1,1,1,1,1,1,20161213,20161219
feed_1_9921_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_9920_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9919_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9790_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_9791_temporally_filtered_0,0,0,0,0,0,1,0,20161217,20161217
feed_1_9932_temporally_filtered_0,1,1,1,1,1,0,0,20170102,20161216
feed_1_9972_temporally_filtered_0,0,0,0,0,0,1,1,20161212,20161218
feed_1_9888_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9889_temporally_filtered_0,1,1,1,1,1,1,1,20170102,20161218
feed_1_9896_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9895_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9894_temporally_filtered_0,1,1,1,1,1,0,0,20161212,20161216
feed_1_9887_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9900_temporally_filtered_0,1,1,1,1,1,1,0,20161212,20161217
feed_1_9901_temporally_filtered_0,1,1,1,1,1,1,0,20161212,20161217
feed_1_9902_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9897_temporally_filtered_0,1,1,1,1,1,1,0,20161212,20161217
feed_1_9899_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_9898_temporally_filtered_0,1,1,1,1,1,1,0,20161212,20161217
feed_1_9891_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9893_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9892_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9890_temporally_filtered_0,1,1,1,1,1,1,1,20170102,20161218
feed_1_9906_temporally_filtered_0,1,1,1,1,1,1,1,20161214,20161218
feed_1_9909_temporally_filtered_0,1,1,1,1,1,1,0,20170102,20161217
feed_1_9904_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9905_temporally_filtered_0,1,1,1,1,1,1,1,20170102,20161218
feed_1_9903_temporally_filtered_0,1,1,1,1,1,1,1,20170102,20161218
feed_1_9910_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_9911_temporally_filtered_0,1,1,1,1,1,1,1,20170102,20161218
feed_1_9846_temporally_filtered_0,1,1,1,1,1,1,1,20161214,20161218
feed_1_9907_temporally_filtered_0,1,1,1,1,1,1,1,20170102,20161218
feed_1_9908_temporally_filtered_0,1,1,1,1,1,1,0,20170102,20161217
feed_1_9823_temporally_filtered_0,1,1,1,1,1,0,0,20161212,20161204
feed_1_9844_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9845_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9838_temporally_filtered_0,1,1,1,1,1,0,0,20161212,20161204
feed_1_9840_temporally_filtered_0,1,1,1,1,1,0,0,20161212,20161204
feed_1_9841_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
feed_1_9842_temporally_filtered_0,1,1,1,1,1,0,0,20161214,20161216
feed_1_9834_temporally_filtered_0,0,0,0,0,0,1,1,20161217,20161218
feed_1_9829_temporally_filtered_0,1,1,1,1,1,1,1,20161212,20161218
